confidence,score,length_ratio,chars_per_second
0.8434086,-0.4557962212840742,1.5625,11.961722488038278
0.94314104,-0.3898237120883579,1.1069767441860465,14.875
0.83453196,-0.7732863493328933,0.5172413793103449,3.456221198156682
0.8517181,-0.6483315007867271,0.5666666666666667,3.932151117964533
0.8739936,-0.46944295633547933,1.0731707317073171,8.118081180811815
0.88192195,-0.556694109974246,0.8780487804878049,10.037174721189587
0.9479195,-0.4392371275949838,1.0769230769230769,12.439418416801297
0.9052962,-0.3090834013850403,1.3555555555555556,17.35419630156472
0.8745987,-0.3682143793698608,0.8571428571428571,7.741935483870982
0.9027186,-0.5404533222723571,0.673469387755102,3.9007092198581557
0.94465685,-0.30329078371758716,0.9936305732484076,12.371134020618557
0.9740997,-0.4281320256238653,0.9655172413793104,25.925925925925966
0.96239334,-0.13478345041529788,1.0095238095238095,11.784324624791545
0.9127521,-0.36855242860431103,1.108695652173913,13.263979193758132
0.95137495,-0.2740907705928813,1.3695652173913044,14.719626168224295
0.9341111,-0.3679211350720725,1.2608695652173914,13.242009132420083
0.91347575,-0.3454651811464067,0.9642857142857143,14.316012725344677
0.8647264,-0.47997840620188725,1.2244897959183674,9.983361064891815
0.9364021,-0.3268075388404247,1.0789473684210527,14.642857142857158
0.93858594,-0.18100567201768764,1.0136986301369864,11.508553654743379
0.8551856,-0.37415093057222554,1.2903225806451613,10.526315789473653
0.9190385,-0.3478281441144695,1.175,14.358452138492881
0.9289146,-0.373972341025678,1.0769230769230769,12.827225130890076
0.9501327,-0.2962527630279888,1.2340425531914894,15.825375170532032
0.94255054,-0.24808300636709277,1.0,12.607944732297081
0.93354684,-0.491149337683118,1.1290322580645162,9.803921568627391
0.87685984,-0.755363715660979,0.5416666666666666,2.9456193353474363
0.77994823,-0.5171861707328442,1.0256410256410255,16.393442622950836
0.927605,-0.45511355545388105,1.3267326732673268,24.452554744525465
0.9291167,-0.3727653707725484,1.2945205479452055,20.366379310344826
0.883009,-0.4052621239460047,1.3061224489795917,21.368948247078432
0.8793449,-0.5000813336425304,0.9902912621359223,12.73408239700376
0.7900633,-0.7122754558566968,0.6521739130434783,16.1290322580644
0.92039406,-0.65541019395049,0.6976744186046512,3.4843205574912837
0.817935,-0.452319410413458,0.9519230769230769,16.582914572864247
0.904871,-0.35508933143694255,1.2156862745098038,20.94594594594609
0.900432,-0.37539427985466034,1.2488262910798122,18.395573997233775
0.8822729,-0.47253756494995575,1.1325301204819278,15.798319327730972
0.92439497,-0.4806337881156552,1.2325581395348837,21.99170124481357
0.8823448,-0.41876540764570674,1.7419354838709677,17.197452229299437
0.9262533,-0.40701762231246885,1.8085106382978724,19.362186788154705
0.9244988,-0.4876587720139531,1.205128205128205,14.156626506024125
0.96805036,-0.5882089229952298,0.9047619047619048,17.117117117116905
0.9026759,-0.44916478001134025,1.1382113821138211,11.686143572621074
0.90677863,-0.411216196046039,1.4482758620689655,20.19230769230766
0.8695002,-0.45892379144062073,1.1797752808988764,17.100977198697105
0.93269753,-0.39498116091999813,0.9076923076923077,11.683168316831656
0.9627732,-0.3573807232692718,0.9545454545454546,19.09090909090919
0.90865487,-0.4508865582748868,0.9,18.060200668896265
0.7962073,-0.4633828870432998,1.5714285714285714,3.754266211604087
0.8460299,-0.511951725660557,1.0379746835443038,10.621761658031051
0.9059735,-0.4373012212398605,1.054054054054054,23.353293413174224
0.94042933,-0.19289566721068085,1.0514705882352942,12.253641816623805
0.951456,-0.2741654259786543,1.1358024691358024,12.010443864229726
0.9543371,-0.25355477312131464,1.1470588235294117,14.847715736040618
0.9674078,-0.11873652062986156,1.0679611650485437,14.30429128738622
0.8897878,-0.3169957215033202,0.9411764705882353,3.7296037296037614
0.92726505,-0.42624535764359034,1.0689655172413792,13.419913419913406
0.6966859,-0.45486793049853524,1.3636363636363635,21.89781021897803
0.9424333,-0.3566374622100213,1.2407407407407407,19.36416184971078
0.9523657,-0.10093670432017722,1.0222222222222221,18.904109589041212
0.92412394,-0.29965522054635957,6.054054054054054,127.27272727272381
0.97032803,-0.12177224313258686,0.9446640316205533,15.827814569536459
0.9364073,-0.2660767343136618,0.8626609442060086,15.296803652968052
0.93850625,-0.13160008231880946,0.9263157894736842,20.229885057471158
0.9597673,-0.1780628110088937,0.8596491228070176,15.857605177993657
0.925015,-0.21314941188215178,0.8170731707317073,17.96246648793557
0.9459237,-0.0952740400776631,0.9803921568627451,10.869565217391251
0.8179245,-0.5944740402035664,0.84375,8.282208588957078
0.8616304,-0.4033890099793875,1.6666666666666667,17.58793969849238
0.89067703,-0.2646699523680893,1.2258064516129032,15.833333333333483
0.8598472,-0.4859672525530567,0.7412935323383084,10.620099786172466
0.8673859,-0.9713819739258357,0.3783783783783784,1.3047530288909577
0.91783434,-1.0081329318191494,0.34782608695652173,2.6200873362445423
0.8929177,-0.5576343349971784,0.8658536585365854,15.401301518438132
0.87815845,-0.7249915783546206,0.573170731707317,1.6399162595952566
0.9029933,-0.2999207704730203,0.9069767441860465,27.083333333332305
0.93035775,-0.37902425730654843,1.4615384615384615,15.802943058221373
0.9126291,-0.39528783155345715,1.4533333333333334,18.890814558058985
0.93161947,-0.34228275019077997,1.3783783783783783,10.334346504559266
0.92987293,-0.35396169449468123,1.130952380952381,13.76811594202903
0.92801875,-0.23524268859404124,1.2307692307692308,17.07317073170716
0.9403108,-0.26548769984831927,1.0773480662983426,11.310904872389786
0.93478054,-0.37938814137765003,1.441860465116279,12.449799196787103
0.9422106,-0.3015864319611163,1.1240875912408759,12.811980033277889
0.9222376,-0.269983981431904,1.1869158878504673,13.94072447859493
0.9196723,-0.30321112541107836,1.1570680628272252,12.650257584430515
0.9375779,-0.3715822565606741,1.1896551724137931,13.294797687861132
0.9318041,-0.3225502547121435,1.4150943396226414,14.880952380952488
0.8652136,-0.41334576466400913,1.588235294117647,10.821643286573126
0.86309624,-0.31548002801529185,1.2847222222222223,15.251442704039578
0.916856,-0.27509676936280636,1.1235955056179776,14.34720229555231
0.905474,-0.435940434824188,1.39,14.126016260162556
0.95343125,-0.23386223437408227,1.173913043478261,8.05970149253726
0.9457714,-0.32418059598053345,1.263157894736842,9.795918367346983
0.9094137,-0.294938541296319,1.3037974683544304,14.013605442176935
0.9571955,-0.5037820183936339,1.0642201834862386,12.275132275132217
0.9361012,-0.2194046641028978,1.153061224489796,8.364174685418215
0.9265278,-0.2389307474227976,1.061611374407583,13.835701050030837
0.9358986,-0.2544021026316631,1.0718562874251496,11.00184388444992
0.9197002,-0.3812978759228393,1.3018867924528301,14.1104294478528
0.8601192,-0.4314762856337398,1.2647058823529411,13.23076923076923
0.8909499,-0.4513017054476969,1.0991735537190082,13.326653306613203
0.92053914,-0.39969143936864554,1.0909090909090908,14.881623449830883
0.9221649,-0.3413984805634036,1.1314285714285715,13.191205862758169
0.9470435,-0.2587111550983906,1.1627906976744187,12.993762993762987
0.92130226,-0.2804930721952119,1.1654676258992807,12.616822429906623
0.90730935,-0.41568167828015046,1.471698113207547,18.932038834951435
0.9116731,-0.22451051105213696,1.238532110091743,13.43283582089543
0.9185296,-0.26792320721903085,1.1183673469387756,14.285714285714324
0.8943099,-0.3354051551655564,1.1035856573705178,11.219117051437804
0.94360584,-0.3294468775170022,1.0380952380952382,11.978021978022097
0.88986003,-0.38396302402868887,1.1574074074074074,11.180679785330884
0.88832635,-1.2162935940893564,0.2926829268292683,0.9426551453260003
0.9259294,-0.38179880646040654,0.7457627118644068,14.864864864865254
0.83483005,-0.5537726344922804,0.8761904761904762,12.113232389730133
0.8501698,-0.4352559085042512,1.3448275862068966,10.77348066298375
0.95021605,-0.16202964575465592,1.0294117647058822,8.75
0.8952362,-0.33999333955084876,1.123076923076923,12.695652173913043
0.8500715,-0.45479033064944696,1.3181818181818181,19.290465631928598
0.907275,-0.3101448747780384,0.9591836734693877,10.151187904967863
0.796089,-0.4790990246082381,1.2058823529411764,13.531353135313653
0.8465977,-0.6056892030113761,0.8421052631578947,11.347517730495795
0.81395316,-0.45154576930499796,1.0897435897435896,14.382402707275604
0.8050756,-0.4730823776619437,1.2459016393442623,22.287390029326463
0.87630343,-0.4644561804704227,1.1666666666666667,17.355371900825926
0.8598972,-0.4865280542652885,1.1485148514851484,12.66375545851517
0.89266336,-0.4125026880229803,1.3290322580645162,15.785440613026875
0.8829669,-0.45521813793519167,1.176923076923077,15.756951596292422
0.8766738,-0.4116992222054117,1.2658227848101267,13.404825737265758
0.8410588,-0.27294171953358176,1.0869565217391304,7.204610951008589
0.9054801,-0.3337748809739463,1.0204081632653061,14.430014430014298
0.93269587,-0.34559686533674305,1.2,8.797653958944071
0.8685696,-0.43255080611021673,0.7272727272727273,6.368159203980128
0.88671035,-0.2772167644915026,1.2272727272727273,10.997963340122016
0.914402,-0.3291707505873023,1.0333333333333334,15.12195121951253
0.9127603,-0.3424139725670674,1.0789473684210527,15.018315018314919
0.9514292,-0.3640055012404552,1.0103092783505154,12.860892388451244
0.839607,-0.17126743649239978,1.1521739130434783,13.695090439276871
0.939396,-0.4441663199719181,0.9882352941176471,13.084112149532562
0.9245609,-0.36280102523279084,1.046875,24.100719424460667
0.90631634,-0.4529836219336581,1.3488372093023255,21.323529411764493
0.942294,-0.48682672254062104,1.1785714285714286,16.29629629629648
0.91595614,-0.5385602970804727,0.9438202247191011,9.438202247191155
0.93267095,-0.4254821995243371,1.1085271317829457,14.35742971887545
0.9302989,-0.42154824188443285,1.1451612903225807,14.271356783919533
0.92421705,-0.34371625306568804,1.2698412698412698,12.903225806451518
0.9003902,-0.43646187549750715,1.0843373493975903,25.210084033613896
0.90956956,-0.3931020073032336,1.1367521367521367,14.599341383095659
0.93953735,-0.5157586819170134,1.018348623853211,14.8
0.91778064,-0.4748216807146481,1.1948051948051948,14.568487727632494
0.92577595,-0.17674357288500397,1.1634615384615385,18.333333333333584
0.90650463,-0.37167195218076016,1.1428571428571428,14.21319796954295
0.8395712,-0.5349735597535474,0.9047619047619048,7.539682539682594
0.8840701,-0.4669068043161023,1.0923076923076922,14.699792960662748
0.91322047,-0.5679769000349985,0.863013698630137,19.20731707317089
0.83829355,-0.4966685516789602,1.0964912280701755,11.39471285323607
0.8897557,-0.4763261385526216,1.1845238095238095,15.030211480362528
0.90140873,-0.40270306132180866,1.2923076923076924,15.245009074410188
0.92767674,-0.39704318286172313,1.2903225806451613,23.054755043227484
0.87287736,-0.4635416200131986,1.2463235294117647,15.811567164179063
0.8956389,-0.4617495906164046,0.968503937007874,12.70661157024785
0.9242966,-0.43882708670125364,1.1517857142857142,11.668928086838587
0.85353106,-0.441409053483331,1.4477611940298507,15.619967793880745
0.86246717,-0.46596453329211607,1.2380952380952381,26.26262626262602
0.9561235,-0.27221627442701996,1.3333333333333333,26.024096385541597
0.9311128,-0.4565155995848,1.4193548387096775,11.827956989247948
0.9337812,-0.3426916915873044,1.0522388059701493,14.314720812182543
0.89223075,-0.3407546214035737,1.163265306122449,16.78939617083956
0.89678985,-0.5180826972944295,1.0333333333333334,12.783505154639416
0.91930133,-0.41127305385053664,1.5227272727272727,40.36144578313054
0.8865447,-1.4719362210356537,0.22,0.9777777777777777
0.91907424,-0.31365557530850213,0.8461538461538461,18.333333333333798
0.913494,-0.387590636056216,1.1962616822429906,18.795888399412153
0.924928,-0.324484139091454,1.1830985915492958,14.698162729659003
0.9391258,-0.3160693601974677,1.1428571428571428,16.568047337278127
0.8957251,-0.35384038970487425,1.0941176470588236,17.919075144508483
0.84298027,-0.5298533821462678,1.0952380952380953,14.285714285713157
0.91936207,-0.37661558185948774,1.2481751824817517,15.336322869955344
0.8018316,-0.4542136889978905,1.3217391304347825,17.51152073732706
0.94200355,-0.4746313164054815,1.2236842105263157,19.294605809128885
0.927372,-0.2995007274760514,1.120879120879121,18.021201413427303
0.9106866,-0.3952748670145352,1.3820224719101124,22.90502793296136
0.9451274,-0.3254395530361039,1.639344262295082,22.075055187638103
0.9174366,-0.3087548907321035,1.223529411764706,15.476190476190414
0.88622546,-0.4187199033170298,1.6329113924050633,22.953736654803787
0.90543467,-0.2899106989895743,1.2926829268292683,26.5
0.85258037,-0.43637157695927287,1.2048192771084338,18.939393939394037
0.7656385,-0.5566292898379328,1.0714285714285714,6.493506493506647
0.79927456,-0.4298359783604307,0.8333333333333334,8.771929824561333
0.9321946,-0.4946099888923247,1.2,15.319148936170805
0.87371945,-0.4369730845365543,1.510204081632653,4.542664211172445
0.9370808,-0.24455239370700624,1.1470588235294117,24.840764331211197
0.89265436,-0.5082410920488607,1.0379746835443038,14.017094017093962
0.88906455,-0.38493517483868916,1.5,37.26708074534393
0.9374554,-0.35676494273969006,1.3170731707317074,25.714285714284046
0.91128075,-0.4718869091902669,1.1081081081081081,14.909090909090908
0.8935078,-0.48847026469348453,0.9302325581395349,13.46801346801386
0.9173228,-0.554929987479925,0.7954545454545454,12.715712988192562
0.9040804,-0.48332225700528353,1.1875,16.101694915254143
0.9304271,-0.4233346172821508,1.2147651006711409,19.358288770053193
0.9054147,-0.5464840857444562,0.9242424242424242,12.869198312236263
0.9177029,-0.4489866496347001,1.3541666666666667,21.71492204899828
0.86191916,-0.41292185469006815,1.4477611940298507,22.146118721460635
0.8997544,-0.4971879654786348,1.0263157894736843,19.696969696971777
0.8734347,-0.43247679963152885,1.5,22.537562604340533
0.8804817,-0.44375244039804385,1.1153846153846154,11.41732283464481
0.8872666,-0.4569057007173595,1.1811023622047243,14.851485148514985
0.9050829,-0.4982488737093352,1.1066666666666667,15.99229287090542
0.8705705,-0.47374924544498476,1.1948717948717948,17.336309523809746
0.8612494,-0.4251836208368449,1.535294117647059,23.53471596032431
0.9543778,-0.23599224801991972,1.2608695652173914,20.714285714287733
0.9472416,-0.3822106165731123,1.3452380952380953,21.3207547169804
0.8737969,-0.375341117029621,2.3666666666666667,22.118380062306613
0.8938131,-0.5159529556087294,1.0,16.754320060104966
0.8341188,-0.4608572120142626,1.271186440677966,19.329896907216707
0.88349783,-0.3824782293550682,1.0666666666666667,17.257318952234183
0.89201134,-0.563401783306677,0.70625,12.216216216216216
0.9074909,-0.46364927804190337,1.0397350993377483,17.17724288840244
0.82571924,-0.5539007310600207,0.896551724137931,13.541666666666687
0.93704563,-0.4594292052041573,1.3333333333333333,27.142857142857583
0.8920833,-0.4854468491437223,1.1428571428571428,15.238095238095237
0.9433131,-0.3568654455408584,1.15625,18.407960199005057
0.89225847,-0.5848436884165643,0.8014705882352942,13.867684478371277
0.93491685,-0.3331857061112883,1.394736842105263,22.698072805139937
0.9016572,-0.42701406652672214,1.4298245614035088,19.289940828402262
0.8113408,-0.4176727917922521,1.3421052631578947,32.903225806452575
0.84697336,-0.5680666554030233,0.875,10.629067245119012
0.8416046,-0.44297703995742543,1.1016949152542372,20.866773675762378
0.8590481,-0.6297760864555988,0.71,12.095400340715727
0.89864206,-0.4232562779740412,1.4112903225806452,21.90237797246556
0.80345094,-0.3857571958780494,2.0384615384615383,27.272727272727614
0.72421116,-0.6326204715189915,0.8571428571428571,3.252032520325155
0.76114047,-0.4196785220640973,0.88,32.35294117646756
0.8702591,-0.5260184576174892,0.9428571428571428,10.801963993453331
0.8339952,-0.3838191344890901,0.7710843373493976,3.611738148984193
0.86498475,-0.5359432951828677,1.037037037037037,20.00000000000195
0.90944934,-0.3480568502116461,1.3846153846153846,17.034700315457023
0.883972,-0.35432837121152577,0.9491525423728814,14.65968586387459
0.93663144,-0.4140574789983929,1.125,19.650655021834375
0.91472185,-0.4641178203477546,1.171641791044776,17.186644772851686
0.90086126,-0.24448667134889918,0.9666666666666667,20.567375886523628
0.8487855,-0.4196619731763952,1.607843137254902,20.09803921568607
0.9340341,-0.3685533923132141,1.195945945945946,13.511450381679483
0.8844125,-0.4575892526512847,1.3246753246753247,16.74876847290663
0.86140496,-0.4812160298137289,1.2272727272727273,17.53246753246665
0.9044938,-0.5663212952727934,0.8435754189944135,9.875735775016373
0.7358197,-0.6949814374101675,0.6818181818181818,30.612244897958615
0.8335658,-0.5809159994910873,0.8235294117647058,13.232514177693853
0.8811048,-0.45236681516333566,0.926829268292683,27.536231884055795
0.93383837,-0.4268925189307555,1.2869565217391303,19.371727748691423
0.9544771,-0.452105596063628,1.2222222222222223,19.17211328976069
0.8800043,-0.4573062600620705,1.3333333333333333,16.666666666666035
0.90807706,-0.4271282224228222,1.4845360824742269,27.376425855513354
0.9428021,-0.4418806603349969,1.5,18.037974683545134
0.9426314,-0.48338596014935875,1.25,18.09954751131192
0.87890726,-0.35248810583651213,1.4225352112676057,21.35306553911197
0.90227306,-0.43870382688399784,1.2151898734177216,14.349775784753247
0.8699407,-0.5004677040991792,0.9876543209876543,14.598540145985353
0.9053012,-0.4750442678141477,1.2857142857142858,29.22077922077991
0.87163496,-0.41732522371094755,1.1022727272727273,20.68230277185477
0.86068654,-0.5023702264021161,1.0769230769230769,14.348462664714647
0.8901051,-0.8461772809436471,0.34441805225653205,2.9658416854162484
0.86478674,-1.0825578067963806,0.32558139534883723,1.079830312379471
0.92771405,-0.7312861032756022,0.5737704918032787,5.1470588235292745
0.8792962,-1.4590241489354492,0.21753246753246752,1.1468675111263251
0.8985495,-1.0796370462699787,0.32407407407407407,3.5934291581109634
0.9352546,-0.43936728608738673,1.053763440860215,8.126036484245477
0.9345725,-0.45744493247956497,1.4285714285714286,13.333333333333334
0.92273045,-0.4560203409724082,1.2432432432432432,14.241486068111374
0.9001042,-0.4285012597670373,1.255813953488372,13.533834586465364
0.97078186,-0.6426404589714592,0.7419354838709677,13.77245508982351
0.91686064,-0.9649810316957035,0.3392857142857143,4.7798742138363135
0.91582334,-0.6749130862710491,0.6666666666666666,7.547169811320681
0.8879518,-0.978604638345886,0.3631578947368421,1.664656212303988
0.89510673,-0.7151958115279287,0.5416666666666666,3.320561941251531
0.91208255,-0.3170020676017992,1.1879699248120301,17.87330316742144
0.925586,-0.49637281340822936,1.0,14.923469387754825
0.89098763,-0.220340231049311,1.0825688073394495,18.07044410413547
0.91658247,-0.31162246244422137,1.1386138613861385,16.220028208744377
0.8853094,-0.32650094093685605,1.0444444444444445,13.04347826086963
0.8801522,-0.3934746542847696,1.3289473684210527,17.971530249110668
0.94824654,-0.34758010059530897,1.1348314606741574,16.805324459233997
0.9669483,-0.16070134383627271,0.9305555555555556,13.188976377952946
0.94614756,-0.373308321966846,1.12987012987013,18.510638297871267
0.95453197,-0.43193864505640245,1.168141592920354,15.612063867534138
0.86187905,-0.38073417505702245,1.3404255319148937,20.16
0.8647845,-0.7919693355399978,0.6666666666666666,0.3393665158371072
